t = kBT/eps0,T [K],u/eps0,c/kB,s/kB,p_minus,p_zero,p_plus
2.1354234234234233,495.6111962859925,-0.3013002631691174,0.20980741970513087,1.029319855061637,0.4955312220326879,0.3102378191037415,0.19423095886357053
2.1384254254254254,496.3079320186558,-0.300906432848839,0.20914261373529652,1.0295041528760847,0.4953035985430643,0.3102992357627104,0.19439716569422533
2.1414274274274274,497.00466775131906,-0.3005135917286101,0.20848087117124495,1.0296877298884701,0.49507658971206636,0.31036041230447736,0.19456299798345628
2.1444294294294295,497.70140348398235,-0.3001217362484728,0.20782217368817194,1.0298705897795801,0.49485019314705375,0.31042134995436527,0.19472845689858093
2.147431431431431,498.3981392166454,-0.2997308628646062,0.20716650309507434,1.0300527362072334,0.4946244064672729,0.31048204993006046,0.1948935436026667
2.150433433433433,499.0948749493087,-0.29934096804924104,0.20651384133360193,1.0302341728064506,0.4943992273037863,0.31054251344166844,0.19505825925454529
2.1534354354354353,499.791610681972,-0.29895204829057664,0.20586417047692276,1.030414903189618,0.4941746532994039,0.3106027416917688,0.19522260500882727
2.1564374374374373,500.48834641463526,-0.29856410009269696,0.2052174727285974,1.0305949309466538,0.4939506821086132,0.3106627358754705,0.1953865820159163
2.1594394394394394,501.18508214729843,-0.29817711997548685,0.204573730421465,1.0307742596451714,0.49372731139751064,0.31072249718046546,0.1955501914220238
2.1624414414414415,501.8818178799617,-0.2977911044745507,0.20393292601654103,1.0309528928306424,0.4935045388437339,0.310782026787083,0.19571343436918323
2.1654434434434435,502.578553612625,-0.2974060501411289,0.2032950421019237,1.0311308340265555,0.4932823621363932,0.3108413258683425,0.19587631199526429
2.168445445445445,503.27528934528806,-0.2970219535420172,0.20266006139171408,1.0313080867345783,0.493060778976005,0.3109003955900074,0.19603882543398776
2.171447447447447,503.97202507795134,-0.29663881125948444,0.20202796672494291,1.0314846544347134,0.49283978707442405,0.3109592371106365,0.1962009758149396
2.1744494494494493,504.66876081061463,-0.29625661989119245,0.20139874106451203,1.0316605405854569,0.49261938415477774,0.311017851581637,0.19636276426358526
2.1774514514514514,505.3654965432779,-0.29587537605011566,0.20077236749614286,1.031835748623954,0.4923995679514,0.3110762401473157,0.19652419190128434
2.1804534534534534,506.0622322759411,-0.2954950763644605,0.20014882922733618,1.0320102819661516,0.4921803362097651,0.3111344039449303,0.19668525984530463
2.1834554554554555,506.75896800860437,-0.29511571747758636,0.1995281095863424,1.0321841440069535,0.4919616866864231,0.31119234410474017,0.19684596920883674
2.1864574574574576,507.45570374126766,-0.29473729604792687,0.19891019202114144,1.0323573381203712,0.49174361714893494,0.31125006175005693,0.19700632110100805
2.189459459459459,508.1524394739308,-0.2943598087489108,0.19829506009843245,1.0325298676596746,0.49152612537580825,0.3113075579972942,0.19716631662689743
2.1924614614614613,508.849175206594,-0.2939832522688838,0.19768269750263265,1.0327017359575412,0.49130920915643317,0.3113648339560175,0.19732595688754942
2.1954634634634633,509.5459109392573,-0.2936076233110307,0.19707308803488727,1.032872946326205,0.4910928662910189,0.3114218907289928,0.1974852429799882
2.1984654654654654,510.24264667192057,-0.29323291859329914,0.1964662156120883,1.0330435020576019,0.49087709459053147,0.3114787294122362,0.19764417599723233
2.2014674674674675,510.93938240458385,-0.29285913484832116,0.19586206426590158,1.0332134064235172,0.4906618918766298,0.3115353510950615,0.19780275702830863
2.2044694694694695,511.636118137247,-0.29248626882333806,0.19526061814180565,1.0333826626757294,0.4904472559816047,0.3115917568601287,0.19796098715826665
2.207471471471471,512.3328538699102,-0.2921143172801235,0.19466186149813686,1.033551274046153,0.4902331847483162,0.3116479477834912,0.19811886746819266
2.2104734734734732,513.0295896025734,-0.2917432769949085,0.19406577870514677,1.0337192437469813,0.4900196760301326,0.3117039249346434,0.1982763990352241
2.2134754754754753,513.7263253352368,-0.2913731447583058,0.19347235424406573,1.0338865749708277,0.48980672769086925,0.3117596893765671,0.19843358293256344
2.2164774774774774,514.4230610678999,-0.2910039173752357,0.1928815727061777,1.0340532708908647,0.48959433760472854,0.3118152421657787,0.19859042022949283
2.2194794794794794,515.1197968005632,-0.290635591664851,0.19229341879190198,1.0342193346609638,0.48938250365623837,0.311870584352374,0.19874691199138741
2.2224814814814815,515.8165325332265,-0.29026816446046383,0.19170787730988562,1.034384769415832,0.4891712237401942,0.31192571698007543,0.1989030592797304
2.2254834834834836,516.5132682658898,-0.2899016326094713,0.19112493317610232,1.0345495782711494,0.48896049576159767,0.31198064108627593,0.19905886315212634
2.228485485485485,517.2100039985528,-0.2895359929732835,0.19054457141296222,1.0347137643237034,0.48875031763559923,0.3120353577020851,0.19921432466231576
2.2314874874874873,517.9067397312161,-0.28917124242724945,0.18996677714842794,1.0348773306515242,0.4885406872874382,0.31208986785237297,0.19936944486018876
2.2344894894894893,518.6034754638794,-0.28880737786058636,0.1893915356151411,1.0350402803140177,0.4883316026523858,0.3121441725558148,0.19952422479179943
2.2374914914914914,519.3002111965426,-0.28844439617630635,0.18881883214955522,1.0352026163520973,0.48812306167568587,0.3121982728249345,0.1996786654993795
2.2404934934934935,519.9969469292058,-0.2880822942911462,0.1882486521910784,1.0353643417883147,0.48791506231249876,0.31225216966614877,0.1998327680213526
2.2434954954954955,520.6936826618692,-0.2877210691354949,0.18768098128122254,1.0355254596269914,0.4877076025278428,0.3123058640798094,0.1999865333923479
2.2464974974974976,521.3904183945324,-0.2873607176533246,0.18711580506276254,1.0356859728543455,0.48750068029653887,0.3123593570602469,0.20013996264321426
2.2494994994994992,522.0871541271955,-0.28700123680211903,0.18655310927890179,1.0358458844386225,0.4872942936031531,0.31241264959581283,0.20029305680103404
2.2525015015015013,522.7838898598587,-0.28664262355280423,0.1859928797724459,1.0360051973302191,0.48708844044194133,0.3124657426689216,0.2004458168891371
2.2555035035035034,523.4806255925221,-0.286284874889679,0.18543510248498496,1.0361639144618116,0.48688311881679314,0.3125186372560926,0.20059824392711414
2.2585055055055054,524.1773613251853,-0.2859279878103456,0.18487976345608276,1.036322038748479,0.48667832674117695,0.31257133432799167,0.20075033893083133
2.2615075075075075,524.8740970578485,-0.2855719593256414,0.18432684882247358,1.0364795730878287,0.4864740622380847,0.31262383484947215,0.2009021029124433
2.2645095095095096,525.5708327905118,-0.28521678645957005,0.183776344817267,1.0366365203601176,0.4862703233399773,0.3126761397796155,0.20105353688040722
2.267511511511511,526.267568523175,-0.28486246624923417,0.18322823776916025,1.0367928834283753,0.4860671080887309,0.31272825007177246,0.20120464183949674
2.2705135135135133,526.9643042558382,-0.28450899574476707,0.18268251410165667,1.0369486651385245,0.4858644145355824,0.31278016667360237,0.20135541879081528
2.2735155155155153,527.6610399885014,-0.28415637200926647,0.18213916033229346,1.0371038683195006,0.4856622407410764,0.31283189052711363,0.20150586873180995
2.2765175175175174,528.3577757211647,-0.28380459211872666,0.18159816307187504,1.0372584957833721,0.4854605847750118,0.3128834225687032,0.20165599265628517
2.2795195195195195,529.0545114538279,-0.2834536531619728,0.18105950902371407,1.0374125503254572,0.48525944471638877,0.31293476372919515,0.20180579155441597
2.2825215215215215,529.7512471864912,-0.2831035522405949,0.18052318498288014,1.0375660347244415,0.4850588186533571,0.3129859149338808,0.20195526641276218
2.2855235235235236,530.4479829191544,-0.2827542864688817,0.17998917783545412,1.0377189517424938,0.4848587046831629,0.31303687710255584,0.20210441821428124
2.2885255255255252,531.1447186518176,-0.28240585297375553,0.17945747455779107,1.0378713041253829,0.4846591009120978,0.31308765114955994,0.20225324793834226
2.2915275275275273,531.8414543844808,-0.2820582488947075,0.17892806221578847,1.03802309460259,0.48446000545544676,0.31313823798381407,0.2024017565607393
2.2945295295295294,532.5381901171442,-0.28171147138373254,0.17840092796416213,1.038174325887423,0.4842614164374372,0.313188638508858,0.20254994505370472
2.2975315315315314,533.2349258498073,-0.28136551760526607,0.17787605904572923,1.0383250006771294,0.48406333199118884,0.31323885362288845,0.2026978143859228
2.3005335335335335,533.9316615824706,-0.2810203847361189,0.1773534427906963,1.0384751216530073,0.4838657502586618,0.3132888842187953,0.20284536552254293
2.3035355355355356,534.6283973151338,-0.2806760699654147,0.1768330666159557,1.0386246914805166,0.4836686693906078,0.31333873118419914,0.20299259942519307
2.306537537537537,535.3251330477971,-0.2803325704945267,0.1763149180243873,1.038773712809389,0.4834720875465197,0.3133883954014873,0.20313951705199307
2.3095395395395393,536.0218687804602,-0.27998988353701426,0.17579898460416726,1.0389221882737365,0.483276002894582,0.31343787774785015,0.20328611935756777
2.3125415415415413,536.7186045131235,-0.27964800631856124,0.17528525402808304,1.03907012049216,0.48308041361162185,0.3134871790953174,0.20343240729306064
2.3155435435435434,537.4153402457868,-0.2793069360769136,0.17477371405285436,1.0392175120678564,0.48288531788306016,0.31353630031079344,0.20357838180614654
2.3185455455455455,538.11207597845,-0.2789666700618175,0.17426435251846098,1.0393643655887257,0.48269071390286256,0.3135852422560923,0.20372404384104506
2.3215475475475476,538.8088117111132,-0.27862720553495823,0.17375715734747602,1.0395106836274755,0.4824965998734922,0.31363400578797385,0.20386939433853396
2.3245495495495496,539.5055474437765,-0.278288539769899,0.17325211654440634,1.0396564687417262,0.48230297400586075,0.31368259175817753,0.20401443423596177
2.3275515515515512,540.2022831764397,-0.2779506700520201,0.17274921819503763,1.0398017234741164,0.48210983451928136,0.31373100101345747,0.2041591644672612
2.3305535535535533,540.8990189091029,-0.27761359367845895,0.17224845046578646,1.0399464503524034,0.4819171796414211,0.31377923439561667,0.20430358596296214
2.3335555555555554,541.5957546417661,-0.2772773079580497,0.1717498016030583,1.0400906518895683,0.4817250076082543,0.31382729274154103,0.20444769965020462
2.3365575575575575,542.2924903744295,-0.27694181021126374,0.17125325993261103,1.0402343305839152,0.48153331666401533,0.31387517688323296,0.20459150645275162
2.3395595595595595,542.9892261070927,-0.27660709777015013,0.17075881385892386,1.040377488919174,0.48134210506115255,0.31392288764784504,0.2047350072910024
2.3425615615615616,543.6859618397559,-0.27627316797827717,0.17026645186457298,1.0405201293645985,0.48115137106028216,0.31397042585771295,0.20487820308200497
2.3455635635635637,544.3826975724191,-0.27594001819067293,0.16977616250961203,1.040662254375067,0.48096111293014204,0.3140177923303888,0.20502109473946914
2.3485655655655653,545.0794333050824,-0.27560764577376756,0.16928793443095896,1.04080386639118,0.480771328947547,0.3140649878786736,0.20516368317377942
2.3515675675675674,545.7761690377456,-0.2752760481053349,0.16880175634178757,1.040944967839358,0.4805820173973425,0.31411201331064986,0.20530596929200765
2.3545695695695694,546.4729047704088,-0.27494522257443477,0.1683176170309254,1.0410855611319387,0.48039317657236064,0.3141588694297136,0.20544795399792587
2.3575715715715715,547.1696405030721,-0.27461516658135604,0.1678355053622565,1.0412256486672726,0.4802048047733749,0.31420555703460623,0.20558963819201886
2.3605735735735736,547.8663762357354,-0.274285877537559,0.1673554102741299,1.0413652328298184,0.48001690030905614,0.3142520769194468,0.20573102277149713
2.3635755755755756,548.5631119683986,-0.27395735286561906,0.16687732077877326,1.0415043159902377,0.4798294614959282,0.3142984298737626,0.20587210863030914
2.3665775775775773,549.2598477010617,-0.2736295899991702,0.1664012259617122,1.0416429005054901,0.4796424866583245,0.3143446166825212,0.2060128966591543
2.3695795795795793,549.956583433725,-0.27330258638284866,0.16592711498119386,1.0417809887189244,0.47945597412834395,0.31439063812616086,0.20615338774549527
2.3725815815815814,550.6533191663883,-0.27297633947223765,0.16545497706761714,1.0419185829603719,0.47926992224580817,0.3144364949806214,0.2062935827735705
2.3755835835835835,551.3500548990515,-0.27265084673381146,0.16498480152296674,1.0420556855462388,0.47908432935821843,0.3144821880173747,0.20643348262440694
2.3785855855855855,552.0467906317148,-0.27232610564488047,0.16451657772025322,1.042192298779596,0.47889919382071267,0.3145277180034552,0.2065730881758322
2.3815875875875876,552.743526364378,-0.27200211369353633,0.1640502951029571,1.0423284249502704,0.4787145139960235,0.3145730857014894,0.20671240030248714
2.3845895895895897,553.4402620970413,-0.2716788683785975,0.16358594318447905,1.0424640663349343,0.4785302882544357,0.3146182918697261,0.20685141987583822
2.3875915915915913,554.1369978297045,-0.2713563672095548,0.1631235115475944,1.0425992251971934,0.4783465149737445,0.3146633372620658,0.2069901477641897
2.3905935935935934,554.8337335623677,-0.27103460770651744,0.16266298984391225,1.0427339037876768,0.4781631925392137,0.3147082226280899,0.20712858483269625
2.3935955955955954,555.5304692950309,-0.2707135874001601,0.1622043677933403,1.042868104344123,0.47798031934353497,0.3147529487130902,0.20726673194337486
2.3965975975975975,556.2272050276943,-0.27039330383166865,0.16174763518355337,1.0430018290914678,0.4777978937867858,0.3147975162580971,0.20740458995511712
2.3995995995995996,556.9239407603574,-0.27007375455268773,0.1612927818694676,1.0431350802419292,0.47761591427638933,0.314841925999909,0.2075421597237016
2.4026016016016016,557.6206764930206,-0.2697549371252677,0.16083979777271878,1.043267859995095,0.47743437922707366,0.31488617867112034,0.20767944210180597
2.4056036036036037,558.3174122256839,-0.26943684912181276,0.16038867288114558,1.0434001705380058,0.47725328706083153,0.31493027500014986,0.20781643793901877
2.4086056056056053,559.014147958347,-0.26911948812502806,0.1599393972482772,1.0435320140452398,0.4770726362068798,0.31497421571126843,0.20795314808185172
2.4116076076076074,559.7108836910103,-0.26880285172786844,0.15949196099282548,1.0436633926789973,0.47689242510162044,0.3150180015246275,0.20808957337375203
