i,j,x,p,F
130,86,3.0653266331658298,-1.356783919597989,-8.857099568192723
130,87,3.0653266331658298,-1.2562814070351749,-8.549026539733845
130,88,3.0653266331658298,-1.1557788944723608,-8.240953511274967
130,89,3.0653266331658298,-1.0552763819095468,-7.93288048281609
130,90,3.0653266331658298,-0.9547738693467327,-7.624807454357213
130,91,3.0653266331658298,-0.8542713567839186,-7.316734425898336
130,92,3.0653266331658298,-0.7537688442211046,-7.008661397439458
130,93,3.0653266331658298,-0.6532663316582905,-6.700588368980581
130,94,3.0653266331658298,-0.5527638190954764,-6.392515340521704
130,95,3.0653266331658298,-0.4522613065326624,-6.084442312062826
130,96,3.0653266331658298,-0.3517587939698483,-5.776369283603948
130,97,3.0653266331658298,-0.25125628140703427,-5.468296255145072
130,98,3.0653266331658298,-0.1507537688442202,-5.160223226686194
130,99,3.0653266331658298,-0.05025125628140614,-4.852150198227316
130,100,3.0653266331658298,0.05025125628140792,-4.544077169768439
130,101,3.0653266331658298,0.15075376884422198,-4.236004141309562
130,102,3.0653266331658298,0.25125628140703604,-3.927931112850685
130,103,3.0653266331658298,0.3517587939698501,-3.619858084391807
130,104,3.0653266331658298,0.45226130653266416,-3.31178505593293
130,105,3.0653266331658298,0.5527638190954782,-3.0037120274740525
130,106,3.0653266331658298,0.6532663316582923,-2.6956389990151752
130,107,3.0653266331658298,0.7537688442211063,-2.387565970556298
130,108,3.0653266331658298,0.8542713567839204,-2.0794929420974206
130,109,3.0653266331658298,0.9547738693467345,-1.7714199136385433
130,110,3.0653266331658298,1.0552763819095485,-1.463346885179666
130,111,3.0653266331658298,1.1557788944723626,-1.1552738567207887
130,112,3.0653266331658298,1.2562814070351767,-0.8472008282619115
130,113,3.0653266331658298,1.3567839195979907,-0.5391277998030342
130,114,3.0653266331658298,1.4572864321608048,-0.23105477134415686
130,115,3.0653266331658298,1.5577889447236188,0.07701825711472043
130,116,3.0653266331658298,1.658291457286433,0.38509128557359773
130,117,3.0653266331658298,1.758793969849247,0.693164314032475
130,118,3.0653266331658298,1.859296482412061,1.0012373424913523
130,119,3.0653266331658298,1.959798994974875,1.3093103709502296
130,120,3.0653266331658298,2.060301507537689,1.617383399409107
130,121,3.0653266331658298,2.160804020100503,1.925456427867985
130,122,3.0653266331658298,2.2613065326633173,2.2335294563268624
130,123,3.0653266331658298,2.3618090452261313,2.5416024847857397
130,124,3.0653266331658298,2.4623115577889454,2.849675513244617
130,125,3.0653266331658298,2.5628140703517595,3.1577485417034943
130,126,3.0653266331658298,2.6633165829145735,3.4658215701623716
130,127,3.0653266331658298,2.7638190954773876,3.773894598621248
130,128,3.0653266331658298,2.8643216080402016,4.081967627080126
130,129,3.0653266331658298,2.9648241206030157,4.390040655539003
130,130,3.0653266331658298,3.0653266331658298,4.698113683997881
130,131,3.0653266331658298,3.165829145728644,5.006186712456757
130,132,3.0653266331658298,3.266331658291458,5.314259740915635
130,133,3.0653266331658298,3.366834170854272,5.6223327693745135
130,134,3.0653266331658298,3.467336683417086,5.93040579783339
130,135,3.0653266331658298,3.5678391959799,6.238478826292268
130,136,3.0653266331658298,3.668341708542714,6.5465518547511445
130,137,3.0653266331658298,3.768844221105528,6.854624883210023
130,138,3.0653266331658298,3.8693467336683423,7.162697911668899
130,139,3.0653266331658298,3.9698492462311563,7.470770940127777
130,140,3.0653266331658298,4.07035175879397,7.778843968586654
130,141,3.0653266331658298,4.170854271356784,8.086916997045531
130,142,3.0653266331658298,4.2713567839195985,8.39499002550441
130,143,3.0653266331658298,4.371859296482413,8.703063053963287
130,144,3.0653266331658298,4.472361809045227,9.011136082422162
130,145,3.0653266331658298,4.572864321608041,9.31920911088104
130,146,3.0653266331658298,4.673366834170855,9.627282139339918
130,147,3.0653266331658298,4.773869346733669,9.935355167798797
130,148,3.0653266331658298,4.874371859296483,10.243428196257671
130,149,3.0653266331658298,4.974874371859297,10.55150122471655
130,150,3.0653266331658298,5.075376884422111,10.859574253175428
130,151,3.0653266331658298,5.175879396984925,11.167647281634306
130,152,3.0653266331658298,5.276381909547739,11.47572031009318
130,153,3.0653266331658298,5.376884422110553,11.783793338552059
130,154,3.0653266331658298,5.477386934673367,12.091866367010937
130,155,3.0653266331658298,5.577889447236181,12.399939395469815
130,156,3.0653266331658298,5.678391959798995,12.70801242392869
130,157,3.0653266331658298,5.778894472361809,13.016085452387568
130,158,3.0653266331658298,5.8793969849246235,13.324158480846446
130,159,3.0653266331658298,5.9798994974874375,13.632231509305324
130,160,3.0653266331658298,6.080402010050253,13.940304537764206
130,161,3.0653266331658298,6.180904522613066,14.248377566223077
130,162,3.0653266331658298,6.2814070351758815,14.556450594681959
130,163,3.0653266331658298,6.381909547738694,14.864523623140833
130,164,3.0653266331658298,6.48241206030151,15.172596651599715
130,165,3.0653266331658298,6.582914572864322,15.480669680058586
130,166,3.0653266331658298,6.683417085427138,15.788742708517468
130,167,3.0653266331658298,6.78391959798995,16.096815736976342
130,168,3.0653266331658298,6.884422110552766,16.404888765435224
130,169,3.0653266331658298,6.984924623115578,16.712961793894095
130,170,3.0653266331658298,7.085427135678394,17.021034822352977
130,171,3.0653266331658298,7.185929648241206,17.32910785081185
130,172,3.0653266331658298,7.286432160804022,17.637180879270733
130,173,3.0653266331658298,7.386934673366834,17.945253907729604
130,174,3.0653266331658298,7.48743718592965,18.25332693618849
130,175,3.0653266331658298,7.5879396984924625,18.56139996464736
130,176,3.0653266331658298,7.688442211055278,18.869472993106243
130,177,3.0653266331658298,7.788944723618091,19.177546021565114
130,178,3.0653266331658298,7.8894472361809065,19.485619050024
130,179,3.0653266331658298,7.989949748743719,19.79369207848287
130,180,3.0653266331658298,8.090452261306535,20.101765106941752
130,181,3.0653266331658298,8.190954773869347,20.409838135400623
130,182,3.0653266331658298,8.291457286432163,20.717911163859508
130,183,3.0653266331658298,8.391959798994975,21.02598419231838
130,184,3.0653266331658298,8.49246231155779,21.33405722077726
130,185,3.0653266331658298,8.592964824120603,21.642130249236132
130,186,3.0653266331658298,8.693467336683419,21.950203277695017
130,187,3.0653266331658298,8.793969849246231,22.25827630615389
130,188,3.0653266331658298,8.894472361809047,22.56634933461277
130,189,3.0653266331658298,8.99497487437186,22.87442236307164
130,190,3.0653266331658298,9.095477386934675,23.182495391530527
130,191,3.0653266331658298,9.195979899497488,23.490568419989398
130,192,3.0653266331658298,9.296482412060303,23.79864144844828
130,193,3.0653266331658298,9.396984924623116,24.10671447690715
130,194,3.0653266331658298,9.497487437185931,24.414787505366036
130,195,3.0653266331658298,9.597989949748744,24.722860533824907
130,196,3.0653266331658298,9.69849246231156,25.03093356228379
130,197,3.0653266331658298,9.798994974874372,25.33900659074266
130,198,3.0653266331658298,9.899497487437188,25.647079619201545
130,199,3.0653266331658298,10.0,25.955152647660416
131,0,3.165829145728644,-10.0,-36.66952854725891
131,1,3.165829145728644,-9.899497487437186,-36.3513547637686
131,2,3.165829145728644,-9.798994974874372,-36.03318098027828
131,3,3.165829145728644,-9.698492462311558,-35.715007196787965
131,4,3.165829145728644,-9.597989949748744,-35.39683341329765
131,5,3.165829145728644,-9.49748743718593,-35.07865962980733
131,6,3.165829145728644,-9.396984924623116,-34.76048584631702
131,7,3.165829145728644,-9.296482412060302,-34.4423120628267
131,8,3.165829145728644,-9.195979899497488,-34.124138279336385
131,9,3.165829145728644,-9.095477386934673,-33.80596449584607
131,10,3.165829145728644,-8.99497487437186,-33.48779071235575
131,11,3.165829145728644,-8.894472361809045,-33.16961692886544
131,12,3.165829145728644,-8.793969849246231,-32.85144314537512
131,13,3.165829145728644,-8.693467336683417,-32.533269361884805
131,14,3.165829145728644,-8.592964824120603,-32.21509557839449
131,15,3.165829145728644,-8.492462311557789,-31.896921794904173
131,16,3.165829145728644,-8.391959798994975,-31.578748011413857
131,17,3.165829145728644,-8.291457286432161,-31.26057422792354
131,18,3.165829145728644,-8.190954773869347,-30.942400444433225
131,19,3.165829145728644,-8.090452261306533,-30.62422666094291
131,20,3.165829145728644,-7.989949748743719,-30.306052877452593
131,21,3.165829145728644,-7.889447236180905,-29.987879093962277
131,22,3.165829145728644,-7.788944723618091,-29.66970531047196
131,23,3.165829145728644,-7.688442211055277,-29.351531526981645
131,24,3.165829145728644,-7.5879396984924625,-29.03335774349133
131,25,3.165829145728644,-7.4874371859296485,-28.715183960001013
131,26,3.165829145728644,-7.386934673366834,-28.397010176510697
131,27,3.165829145728644,-7.28643216080402,-28.07883639302038
131,28,3.165829145728644,-7.185929648241206,-27.760662609530073
131,29,3.165829145728644,-7.085427135678392,-27.442488826039757
131,30,3.165829145728644,-6.984924623115578,-27.12431504254944
131,31,3.165829145728644,-6.884422110552764,-26.806141259059125
131,32,3.165829145728644,-6.78391959798995,-26.48796747556881
131,33,3.165829145728644,-6.683417085427136,-26.169793692078493
131,34,3.165829145728644,-6.582914572864322,-25.851619908588177
131,35,3.165829145728644,-6.482412060301508,-25.53344612509786
131,36,3.165829145728644,-6.381909547738694,-25.215272341607545
131,37,3.165829145728644,-6.28140703517588,-24.89709855811723
131,38,3.165829145728644,-6.180904522613066,-24.578924774626913
131,39,3.165829145728644,-6.080402010050252,-24.260750991136597
131,40,3.165829145728644,-5.979899497487437,-23.942577207646274
131,41,3.165829145728644,-5.879396984924623,-23.624403424155958
131,42,3.165829145728644,-5.7788944723618085,-23.30622964066564
131,43,3.165829145728644,-5.6783919597989945,-22.988055857175326
131,44,3.165829145728644,-5.57788944723618,-22.66988207368501
131,45,3.165829145728644,-5.477386934673366,-22.351708290194694
131,46,3.165829145728644,-5.376884422110552,-22.033534506704378
131,47,3.165829145728644,-5.276381909547738,-21.71536072321406
131,48,3.165829145728644,-5.175879396984924,-21.397186939723746
131,49,3.165829145728644,-5.07537688442211,-21.07901315623343
131,50,3.165829145728644,-4.974874371859296,-20.760839372743114
131,51,3.165829145728644,-4.874371859296482,-20.442665589252798
131,52,3.165829145728644,-4.773869346733668,-20.12449180576248
131,53,3.165829145728644,-4.673366834170854,-19.806318022272166
131,54,3.165829145728644,-4.57286432160804,-19.48814423878185
131,55,3.165829145728644,-4.472361809045226,-19.169970455291534
131,56,3.165829145728644,-4.371859296482412,-18.851796671801218
131,57,3.165829145728644,-4.271356783919598,-18.5336228883109
131,58,3.165829145728644,-4.1708542713567835,-18.21544910482059
131,59,3.165829145728644,-4.0703517587939695,-17.897275321330273
131,60,3.165829145728644,-3.9698492462311554,-17.579101537839957
131,61,3.165829145728644,-3.8693467336683414,-17.26092775434964
131,62,3.165829145728644,-3.7688442211055273,-16.942753970859325
131,63,3.165829145728644,-3.6683417085427132,-16.62458018736901
131,64,3.165829145728644,-3.567839195979899,-16.306406403878693
131,65,3.165829145728644,-3.467336683417085,-15.988232620388377
131,66,3.165829145728644,-3.366834170854271,-15.670058836898061
131,67,3.165829145728644,-3.266331658291457,-15.351885053407745
131,68,3.165829145728644,-3.165829145728643,-15.03371126991743
131,69,3.165829145728644,-3.065326633165829,-14.715537486427113
131,70,3.165829145728644,-2.964824120603015,-14.397363702936797
131,71,3.165829145728644,-2.8643216080402008,-14.079189919446481
131,72,3.165829145728644,-2.7638190954773867,-13.761016135956165
131,73,3.165829145728644,-2.6633165829145726,-13.44284235246585
131,74,3.165829145728644,-2.5628140703517586,-13.124668568975533
131,75,3.165829145728644,-2.4623115577889445,-12.806494785485217
131,76,3.165829145728644,-2.3618090452261304,-12.488321001994901
131,77,3.165829145728644,-2.2613065326633164,-12.170147218504585
131,78,3.165829145728644,-2.1608040201005023,-11.85197343501427
131,79,3.165829145728644,-2.0603015075376883,-11.533799651523953
131,80,3.165829145728644,-1.9597989949748733,-11.215625868033634
131,81,3.165829145728644,-1.8592964824120592,-10.89745208454332
131,82,3.165829145728644,-1.7587939698492452,-10.579278301053003
131,83,3.165829145728644,-1.6582914572864311,-10.261104517562687
131,84,3.165829145728644,-1.557788944723617,-9.942930734072371
131,85,3.165829145728644,-1.457286432160803,-9.624756950582055
131,86,3.165829145728644,-1.356783919597989,-9.30658316709174
131,87,3.165829145728644,-1.2562814070351749,-8.988409383601423
131,88,3.165829145728644,-1.1557788944723608,-8.670235600111107
131,89,3.165829145728644,-1.0552763819095468,-8.352061816620791
131,90,3.165829145728644,-0.9547738693467327,-8.033888033130475
131,91,3.165829145728644,-0.8542713567839186,-7.715714249640159
131,92,3.165829145728644,-0.7537688442211046,-7.397540466149843
131,93,3.165829145728644,-0.6532663316582905,-7.079366682659527
131,94,3.165829145728644,-0.5527638190954764,-6.761192899169211
131,95,3.165829145728644,-0.4522613065326624,-6.443019115678895
131,96,3.165829145728644,-0.3517587939698483,-6.124845332188579
131,97,3.165829145728644,-0.25125628140703427,-5.806671548698264
131,98,3.165829145728644,-0.1507537688442202,-5.488497765207948
131,99,3.165829145728644,-0.05025125628140614,-5.170323981717632
131,100,3.165829145728644,0.05025125628140792,-4.852150198227316
131,101,3.165829145728644,0.15075376884422198,-4.533976414737
131,102,3.165829145728644,0.25125628140703604,-4.215802631246684
131,103,3.165829145728644,0.3517587939698501,-3.8976288477563683
131,104,3.165829145728644,0.45226130653266416,-3.5794550642660523
131,105,3.165829145728644,0.5527638190954782,-3.2612812807757363
131,106,3.165829145728644,0.6532663316582923,-2.9431074972854208
131,107,3.165829145728644,0.7537688442211063,-2.6249337137951048
131,108,3.165829145728644,0.8542713567839204,-2.3067599303047888
131,109,3.165829145728644,0.9547738693467345,-1.9885861468144728
131,110,3.165829145728644,1.0552763819095485,-1.6704123633241568
131,111,3.165829145728644,1.1557788944723626,-1.3522385798338408
131,112,3.165829145728644,1.2562814070351767,-1.0340647963435248
131,113,3.165829145728644,1.3567839195979907,-0.7158910128532092
131,114,3.165829145728644,1.4572864321608048,-0.3977172293628932
131,115,3.165829145728644,1.5577889447236188,-0.07954344587257722
131,116,3.165829145728644,1.658291457286433,0.23863033761773877
131,117,3.165829145728644,1.758793969849247,0.5568041211080548
131,118,3.165829145728644,1.859296482412061,0.8749779045983708
131,119,3.165829145728644,1.959798994974875,1.1931516880886868
131,120,3.165829145728644,2.060301507537689,1.5113254715790028
131,121,3.165829145728644,2.160804020100503,1.8294992550693188
131,122,3.165829145728644,2.2613065326633173,2.1476730385596348
131,123,3.165829145728644,2.3618090452261313,2.46584682204995
131,124,3.165829145728644,2.4623115577889454,2.784020605540266
131,125,3.165829145728644,2.5628140703517595,3.1021943890305828
131,126,3.165829145728644,2.6633165829145735,3.4203681725208988
131,127,3.165829145728644,2.7638190954773876,3.7385419560112148
131,128,3.165829145728644,2.8643216080402016,4.056715739501531
131,129,3.165829145728644,2.9648241206030157,4.374889522991847
131,130,3.165829145728644,3.0653266331658298,4.693063306482161
131,131,3.165829145728644,3.165829145728644,5.011237089972477
131,132,3.165829145728644,3.266331658291458,5.329410873462793
131,133,3.165829145728644,3.366834170854272,5.647584656953109
131,134,3.165829145728644,3.467336683417086,5.965758440443425
131,135,3.165829145728644,3.5678391959799,6.283932223933741
131,136,3.165829145728644,3.668341708542714,6.602106007424057
131,137,3.165829145728644,3.768844221105528,6.920279790914373
131,138,3.165829145728644,3.8693467336683423,7.238453574404689
131,139,3.165829145728644,3.9698492462311563,7.556627357895005
131,140,3.165829145728644,4.07035175879397,7.874801141385321
131,141,3.165829145728644,4.170854271356784,8.192974924875637
131,142,3.165829145728644,4.2713567839195985,8.511148708365953
131,143,3.165829145728644,4.371859296482413,8.829322491856269
131,144,3.165829145728644,4.472361809045227,9.147496275346585
131,145,3.165829145728644,4.572864321608041,9.465670058836901
131,146,3.165829145728644,4.673366834170855,9.783843842327217
131,147,3.165829145728644,4.773869346733669,10.102017625817533
131,148,3.165829145728644,4.874371859296483,10.420191409307849
131,149,3.165829145728644,4.974874371859297,10.738365192798165
131,150,3.165829145728644,5.075376884422111,11.056538976288481
131,151,3.165829145728644,5.175879396984925,11.374712759778797
131,152,3.165829145728644,5.276381909547739,11.692886543269113
131,153,3.165829145728644,5.376884422110553,12.011060326759429
131,154,3.165829145728644,5.477386934673367,12.329234110249745
131,155,3.165829145728644,5.577889447236181,12.647407893740061
131,156,3.165829145728644,5.678391959798995,12.965581677230377
131,157,3.165829145728644,5.778894472361809,13.283755460720693
131,158,3.165829145728644,5.8793969849246235,13.601929244211009
131,159,3.165829145728644,5.9798994974874375,13.920103027701325
131,160,3.165829145728644,6.080402010050253,14.238276811191644
131,161,3.165829145728644,6.180904522613066,14.556450594681957
131,162,3.165829145728644,6.2814070351758815,14.874624378172276
131,163,3.165829145728644,6.381909547738694,15.192798161662589
131,164,3.165829145728644,6.48241206030151,15.510971945152908
131,165,3.165829145728644,6.582914572864322,15.829145728643221
131,166,3.165829145728644,6.683417085427138,16.147319512133542
131,167,3.165829145728644,6.78391959798995,16.46549329562385
131,168,3.165829145728644,6.884422110552766,16.783667079114174
131,169,3.165829145728644,6.984924623115578,17.101840862604483
131,170,3.165829145728644,7.085427135678394,17.420014646094806
131,171,3.165829145728644,7.185929648241206,17.738188429585115
131,172,3.165829145728644,7.286432160804022,18.056362213075438
131,173,3.165829145728644,7.386934673366834,18.374535996565747
131,174,3.165829145728644,7.48743718592965,18.69270978005607
131,175,3.165829145728644,7.5879396984924625,19.01088356354638
131,176,3.165829145728644,7.688442211055278,19.329057347036702
131,177,3.165829145728644,7.788944723618091,19.64723113052701
131,178,3.165829145728644,7.8894472361809065,19.965404914017334
131,179,3.165829145728644,7.989949748743719,20.283578697507643
131,180,3.165829145728644,8.090452261306535,20.601752480997966
131,181,3.165829145728644,8.190954773869347,20.919926264488275
131,182,3.165829145728644,8.291457286432163,21.238100047978598
131,183,3.165829145728644,8.391959798994975,21.556273831468907
131,184,3.165829145728644,8.49246231155779,21.87444761495923
131,185,3.165829145728644,8.592964824120603,22.19262139844954
131,186,3.165829145728644,8.693467336683419,22.510795181939862
131,187,3.165829145728644,8.793969849246231,22.82896896543017
131,188,3.165829145728644,8.894472361809047,23.147142748920494
131,189,3.165829145728644,8.99497487437186,23.465316532410803
131,190,3.165829145728644,9.095477386934675,23.783490315901126
131,191,3.165829145728644,9.195979899497488,24.101664099391435
131,192,3.165829145728644,9.296482412060303,24.419837882881758
131,193,3.165829145728644,9.396984924623116,24.738011666372067
131,194,3.165829145728644,9.497487437185931,25.05618544986239
131,195,3.165829145728644,9.597989949748744,25.3743592333527
131,196,3.165829145728644,9.69849246231156,25.692533016843022
131,197,3.165829145728644,9.798994974874372,26.01070680033333
131,198,3.165829145728644,9.899497487437188,26.328880583823654
131,199,3.165829145728644,10.0,26.647054367313963
132,0,3.266331658291458,-10.0,-37.99777783389309
132,1,3.266331658291458,-9.899497487437186,-37.669503295371335
132,2,3.266331658291458,-9.798994974874372,-37.34122875684958
132,3,3.266331658291458,-9.698492462311558,-37.01295421832783
132,4,3.266331658291458,-9.597989949748744,-36.684679679806074
132,5,3.266331658291458,-9.49748743718593,-36.35640514128432
132,6,3.266331658291458,-9.396984924623116,-36.028130602762566
132,7,3.266331658291458,-9.296482412060302,-35.69985606424081
132,8,3.266331658291458,-9.195979899497488,-35.37158152571905
132,9,3.266331658291458,-9.095477386934673,-35.0433069871973
132,10,3.266331658291458,-8.99497487437186,-34.715032448675544
132,11,3.266331658291458,-8.894472361809045,-34.38675791015379
132,12,3.266331658291458,-8.793969849246231,-34.058483371632036
132,13,3.266331658291458,-8.693467336683417,-33.73020883311028
132,14,3.266331658291458,-8.592964824120603,-33.40193429458853
132,15,3.266331658291458,-8.492462311557789,-33.073659756066775
132,16,3.266331658291458,-8.391959798994975,-32.74538521754502
132,17,3.266331658291458,-8.291457286432161,-32.41711067902327
132,18,3.266331658291458,-8.190954773869347,-32.088836140501506
132,19,3.266331658291458,-8.090452261306533,-31.760561601979756
132,20,3.266331658291458,-7.989949748743719,-31.432287063458002
132,21,3.266331658291458,-7.889447236180905,-31.10401252493625
132,22,3.266331658291458,-7.788944723618091,-30.775737986414494
132,23,3.266331658291458,-7.688442211055277,-30.447463447892737
132,24,3.266331658291458,-7.5879396984924625,-30.119188909370983
132,25,3.266331658291458,-7.4874371859296485,-29.79091437084923
132,26,3.266331658291458,-7.386934673366834,-29.462639832327476
132,27,3.266331658291458,-7.28643216080402,-29.134365293805722
132,28,3.266331658291458,-7.185929648241206,-28.806090755283964
132,29,3.266331658291458,-7.085427135678392,-28.47781621676221
132,30,3.266331658291458,-6.984924623115578,-28.149541678240457
132,31,3.266331658291458,-6.884422110552764,-27.821267139718703
132,32,3.266331658291458,-6.78391959798995,-27.49299260119695
132,33,3.266331658291458,-6.683417085427136,-27.164718062675192
132,34,3.266331658291458,-6.582914572864322,-26.836443524153438
132,35,3.266331658291458,-6.482412060301508,-26.508168985631684
132,36,3.266331658291458,-6.381909547738694,-26.17989444710993
132,37,3.266331658291458,-6.28140703517588,-25.851619908588173
132,38,3.266331658291458,-6.180904522613066,-25.52334537006642
132,39,3.266331658291458,-6.080402010050252,-25.195070831544665
132,40,3.266331658291458,-5.979899497487437,-24.866796293022908
132,41,3.266331658291458,-5.879396984924623,-24.538521754501154
132,42,3.266331658291458,-5.7788944723618085,-24.2102472159794
132,43,3.266331658291458,-5.6783919597989945,-23.881972677457643
132,44,3.266331658291458,-5.57788944723618,-23.55369813893589
132,45,3.266331658291458,-5.477386934673366,-23.225423600414135
132,46,3.266331658291458,-5.376884422110552,-22.89714906189238
132,47,3.266331658291458,-5.276381909547738,-22.568874523370628
132,48,3.266331658291458,-5.175879396984924,-22.24059998484887
132,49,3.266331658291458,-5.07537688442211,-21.912325446327117
132,50,3.266331658291458,-4.974874371859296,-21.584050907805363
132,51,3.266331658291458,-4.874371859296482,-21.25577636928361
132,52,3.266331658291458,-4.773869346733668,-20.92750183076185
132,53,3.266331658291458,-4.673366834170854,-20.599227292240098
132,54,3.266331658291458,-4.57286432160804,-20.270952753718344
132,55,3.266331658291458,-4.472361809045226,-19.94267821519659
132,56,3.266331658291458,-4.371859296482412,-19.614403676674836
132,57,3.266331658291458,-4.271356783919598,-19.28612913815308
132,58,3.266331658291458,-4.1708542713567835,-18.957854599631325
132,59,3.266331658291458,-4.0703517587939695,-18.62958006110957
132,60,3.266331658291458,-3.9698492462311554,-18.301305522587818
132,61,3.266331658291458,-3.8693467336683414,-17.973030984066064
132,62,3.266331658291458,-3.7688442211055273,-17.644756445544306
132,63,3.266331658291458,-3.6683417085427132,-17.316481907022553
132,64,3.266331658291458,-3.567839195979899,-16.9882073685008
132,65,3.266331658291458,-3.467336683417085,-16.659932829979045
132,66,3.266331658291458,-3.366834170854271,-16.33165829145729
132,67,3.266331658291458,-3.266331658291457,-16.003383752935534
132,68,3.266331658291458,-3.165829145728643,-15.67510921441378
132,69,3.266331658291458,-3.065326633165829,-15.346834675892026
132,70,3.266331658291458,-2.964824120603015,-15.018560137370272
132,71,3.266331658291458,-2.8643216080402008,-14.690285598848519
132,72,3.266331658291458,-2.7638190954773867,-14.362011060326761
132,73,3.266331658291458,-2.6633165829145726,-14.033736521805007
132,74,3.266331658291458,-2.5628140703517586,-13.705461983283254
132,75,3.266331658291458,-2.4623115577889445,-13.3771874447615
132,76,3.266331658291458,-2.3618090452261304,-13.048912906239744
132,77,3.266331658291458,-2.2613065326633164,-12.720638367717989
132,78,3.266331658291458,-2.1608040201005023,-12.392363829196235
132,79,3.266331658291458,-2.0603015075376883,-12.064089290674481
132,80,3.266331658291458,-1.9597989949748733,-11.735814752152724
132,81,3.266331658291458,-1.8592964824120592,-11.40754021363097
132,82,3.266331658291458,-1.7587939698492452,-11.079265675109214
132,83,3.266331658291458,-1.6582914572864311,-10.750991136587459
132,84,3.266331658291458,-1.557788944723617,-10.422716598065705
132,85,3.266331658291458,-1.457286432160803,-10.094442059543951
132,86,3.266331658291458,-1.356783919597989,-9.766167521022197
132,87,3.266331658291458,-1.2562814070351749,-9.437892982500442
132,88,3.266331658291458,-1.1557788944723608,-9.109618443978686
132,89,3.266331658291458,-1.0552763819095468,-8.781343905456932
132,90,3.266331658291458,-0.9547738693467327,-8.453069366935178
132,91,3.266331658291458,-0.8542713567839186,-8.124794828413423
132,92,3.266331658291458,-0.7537688442211046,-7.796520289891669
132,93,3.266331658291458,-0.6532663316582905,-7.468245751369914
132,94,3.266331658291458,-0.5527638190954764,-7.13997121284816
132,95,3.266331658291458,-0.4522613065326624,-6.811696674326406
132,96,3.266331658291458,-0.3517587939698483,-6.48342213580465
132,97,3.266331658291458,-0.25125628140703427,-6.155147597282896
132,98,3.266331658291458,-0.1507537688442202,-5.826873058761142
132,99,3.266331658291458,-0.05025125628140614,-5.498598520239387
132,100,3.266331658291458,0.05025125628140792,-5.170323981717632
132,101,3.266331658291458,0.15075376884422198,-4.842049443195878
132,102,3.266331658291458,0.25125628140703604,-4.513774904674124
132,103,3.266331658291458,0.3517587939698501,-4.185500366152369
132,104,3.266331658291458,0.45226130653266416,-3.8572258276306144
132,105,3.266331658291458,0.5527638190954782,-3.5289512891088597
132,106,3.266331658291458,0.6532663316582923,-3.2006767505871054
132,107,3.266331658291458,0.7537688442211063,-2.8724022120653507
132,108,3.266331658291458,0.8542713567839204,-2.5441276735435965
132,109,3.266331658291458,0.9547738693467345,-2.215853135021842
132,110,3.266331658291458,1.0552763819095485,-1.887578596500087
132,111,3.266331658291458,1.1557788944723626,-1.5593040579783328
132,112,3.266331658291458,1.2562814070351767,-1.2310295194565786
132,113,3.266331658291458,1.3567839195979907,-0.9027549809348239
132,114,3.266331658291458,1.4572864321608048,-0.5744804424130692
132,115,3.266331658291458,1.5577889447236188,-0.24620590389131447
132,116,3.266331658291458,1.658291457286433,0.08206863463044023
132,117,3.266331658291458,1.758793969849247,0.41034317315219404
132,118,3.266331658291458,1.859296482412061,0.7386177116739487
132,119,3.266331658291458,1.959798994974875,1.0668922501957034
132,120,3.266331658291458,2.060301507537689,1.3951667887174581
132,121,3.266331658291458,2.160804020100503,1.7234413272392128
132,122,3.266331658291458,2.2613065326633173,2.0517158657609675
132,123,3.266331658291458,2.3618090452261313,2.3799904042827214
132,124,3.266331658291458,2.4623115577889454,2.708264942804477
132,125,3.266331658291458,2.5628140703517595,3.0365394813262307
132,126,3.266331658291458,2.6633165829145735,3.3648140198479846
132,127,3.266331658291458,2.7638190954773876,3.69308855836974
132,128,3.266331658291458,2.8643216080402016,4.021363096891494
132,129,3.266331658291458,2.9648241206030157,4.3496376354132495
132,130,3.266331658291458,3.0653266331658298,4.677912173935003
132,131,3.266331658291458,3.165829145728644,5.006186712456757
132,132,3.266331658291458,3.266331658291458,5.334461250978513
132,133,3.266331658291458,3.366834170854272,5.662735789500267
132,134,3.266331658291458,3.467336683417086,5.991010328022022
132,135,3.266331658291458,3.5678391959799,6.319284866543776
132,136,3.266331658291458,3.668341708542714,6.64755940506553
132,137,3.266331658291458,3.768844221105528,6.975833943587285
132,138,3.266331658291458,3.8693467336683423,7.304108482109039
132,139,3.266331658291458,3.9698492462311563,7.632383020630795
132,140,3.266331658291458,4.07035175879397,7.960657559152549
132,141,3.266331658291458,4.170854271356784,8.288932097674302
132,142,3.266331658291458,4.2713567839195985,8.617206636196059
132,143,3.266331658291458,4.371859296482413,8.945481174717813
132,144,3.266331658291458,4.472361809045227,9.273755713239566
132,145,3.266331658291458,4.572864321608041,9.60203025176132
132,146,3.266331658291458,4.673366834170855,9.930304790283074
132,147,3.266331658291458,4.773869346733669,10.258579328804831
132,148,3.266331658291458,4.874371859296483,10.586853867326585
132,149,3.266331658291458,4.974874371859297,10.915128405848339
132,150,3.266331658291458,5.075376884422111,11.243402944370093
132,151,3.266331658291458,5.175879396984925,11.571677482891847
132,152,3.266331658291458,5.276381909547739,11.8999520214136
132,153,3.266331658291458,5.376884422110553,12.228226559935358
132,154,3.266331658291458,5.477386934673367,12.556501098457112
132,155,3.266331658291458,5.577889447236181,12.884775636978866
