x,p,F
-6.080402010050252,-5.07537688442211,12.374687507891213
-5.979899497487437,-5.07537688442211,12.47064468068988
-5.879396984924623,-5.07537688442211,12.556501098457108
-5.7788944723618085,-5.07537688442211,12.632256761192899
-5.6783919597989945,-5.07537688442211,12.697911668897248
-5.57788944723618,-5.07537688442211,12.753465821570158
-5.477386934673366,-5.07537688442211,12.798919219211633
-5.376884422110552,-5.07537688442211,12.834271861821668
-5.276381909547738,-5.07537688442211,12.859523749400266
-5.175879396984924,-5.07537688442211,12.874674881947424
-5.07537688442211,-5.07537688442211,12.879725259463143
-4.974874371859296,-5.07537688442211,12.874674881947424
-4.874371859296482,-5.07537688442211,12.859523749400264
-4.773869346733668,-5.07537688442211,12.834271861821668
-4.673366834170854,-5.07537688442211,12.798919219211633
-4.57286432160804,-5.07537688442211,12.75346582157016
-4.472361809045226,-5.07537688442211,12.697911668897248
-4.371859296482412,-5.07537688442211,12.632256761192899
-4.271356783919598,-5.07537688442211,12.55650109845711
-4.1708542713567835,-5.07537688442211,12.470644680689878
-4.0703517587939695,-5.07537688442211,12.374687507891212
-3.9698492462311554,-5.07537688442211,12.268629580061107
-3.8693467336683414,-5.07537688442211,12.152470897199564
-3.7688442211055273,-5.07537688442211,12.026211459306582
-3.6683417085427132,-5.07537688442211,11.889851266382163
-3.567839195979899,-5.07537688442211,11.743390318426298
-3.467336683417085,-5.07537688442211,11.586828615439
-3.366834170854271,-5.07537688442211,11.420166157420265
-3.266331658291457,-5.07537688442211,11.24340294437009
-3.165829145728643,-5.07537688442211,11.056538976288476
-3.065326633165829,-5.07537688442211,10.859574253175422
-2.964824120603015,-5.07537688442211,10.652508775030931
-2.8643216080402008,-5.07537688442211,10.435342541855002
-2.7638190954773867,-5.07537688442211,10.208075553647632
-2.6633165829145726,-5.07537688442211,9.970707810408825
-2.5628140703517586,-5.07537688442211,9.723239312138581
-2.4623115577889445,-5.07537688442211,9.465670058836897
-2.3618090452261304,-5.07537688442211,9.198000050503772
-2.2613065326633164,-5.07537688442211,8.920229287139213
-2.1608040201005023,-5.07537688442211,8.632357768743212
-2.0603015075376883,-5.07537688442211,8.334385495315773
-1.9597989949748733,-5.07537688442211,8.026312466856893
-1.8592964824120592,-5.07537688442211,7.7081386833665775
-1.7587939698492452,-5.07537688442211,7.379864144844824
-1.6582914572864311,-5.07537688442211,7.04148885129163
-1.557788944723617,-5.07537688442211,6.693012802706997
-1.457286432160803,-5.07537688442211,6.334435999090928
-1.356783919597989,-5.07537688442211,5.965758440443419
-1.2562814070351749,-5.07537688442211,5.586980126764471
-1.1557788944723608,-5.07537688442211,5.198101058054085
-1.0552763819095468,-5.07537688442211,4.79912123431226
-0.9547738693467327,-5.07537688442211,4.390040655538997
-0.8542713567839186,-5.07537688442211,3.970859321734295
-0.7537688442211046,-5.07537688442211,3.5415772328981547
-0.6532663316582905,-5.07537688442211,3.1021943890305756
-0.5527638190954764,-5.07537688442211,2.652710790131558
-0.4522613065326624,-5.07537688442211,2.1931264362011014
-0.3517587939698483,-5.07537688442211,1.7234413272392066
-0.25125628140703427,-5.07537688442211,1.2436554632458732
-0.1507537688442202,-5.07537688442211,0.753768844221101
-0.05025125628140614,-5.07537688442211,0.25378147016489033
0.05025125628140792,-5.07537688442211,-0.256306658922759
0.15075376884422198,-5.07537688442211,-0.7764955430418469
0.25125628140703604,-5.07537688442211,-1.3067851821923733
0.3517587939698501,-5.07537688442211,-1.8471755763743385
0.45226130653266416,-5.07537688442211,-2.3976667255877424
0.5527638190954782,-5.07537688442211,-2.9582586298325846
0.6532663316582923,-5.07537688442211,-3.5289512891088655
0.7537688442211063,-5.07537688442211,-4.109744703416585
0.8542713567839204,-5.07537688442211,-4.700638872755743
0.9547738693467345,-5.07537688442211,-5.30163379712634
1.0552763819095485,-5.07537688442211,-5.9127294765283755
1.1557788944723626,-5.07537688442211,-6.533925910961849
1.2562814070351767,-5.07537688442211,-7.165223100426761
1.3567839195979907,-5.07537688442211,-7.806621044923112
1.4572864321608048,-5.07537688442211,-8.458119744450903
1.5577889447236188,-5.07537688442211,-9.119719199010131
1.658291457286433,-5.07537688442211,-9.791419408600799
1.758793969849247,-5.07537688442211,-10.473220373222903
1.859296482412061,-5.07537688442211,-11.165122092876446
1.959798994974875,-5.07537688442211,-11.86712456756143
2.060301507537689,-5.07537688442211,-12.57922779727785
2.160804020100503,-5.07537688442211,-13.30143178202571
2.2613065326633173,-5.07537688442211,-14.033736521805007
2.3618090452261313,-5.07537688442211,-14.776142016615747
2.4623115577889454,-5.07537688442211,-15.528648266457921
2.5628140703517595,-5.07537688442211,-16.291255271331536
2.6633165829145735,-5.07537688442211,-17.06396303123659
2.7638190954773876,-5.07537688442211,-17.84677154617308
2.8643216080402016,-5.07537688442211,-18.63968081614101
2.9648241206030157,-5.07537688442211,-19.44269084114038
3.0653266331658298,-5.07537688442211,-20.255801621171187
3.165829145728644,-5.07537688442211,-21.07901315623343
3.266331658291458,-5.07537688442211,-21.912325446327117
3.366834170854272,-5.07537688442211,-22.755738491452238
3.467336683417086,-5.07537688442211,-23.609252291608804
3.5678391959799,-5.07537688442211,-24.4728668467968
3.668341708542714,-5.07537688442211,-25.34658215701624
3.768844221105528,-5.07537688442211,-26.23039822226712
3.8693467336683423,-5.07537688442211,-27.124315042549433
3.9698492462311563,-5.07537688442211,-28.028332617863185
4.07035175879397,-5.07537688442211,-28.942450948208382
4.170854271356784,-5.07537688442211,-29.866670033585017
4.2713567839195985,-5.07537688442211,-30.800989873993085
4.371859296482413,-5.07537688442211,-31.745410469432592
4.472361809045227,-5.07537688442211,-32.69993181990354
4.572864321608041,-5.07537688442211,-33.664553925405926
4.673366834170855,-5.07537688442211,-34.63927678593975
4.773869346733669,-5.07537688442211,-35.62410040150502
4.874371859296483,-5.07537688442211,-36.61902477210172
4.974874371859297,-5.07537688442211,-37.62404989772986
5.075376884422111,-5.07537688442211,-38.639175778389436
5.175879396984925,-5.07537688442211,-39.664402414080456
5.276381909547739,-5.07537688442211,-40.699729804802914
5.376884422110553,-5.07537688442211,-41.7451579505568
5.477386934673367,-5.07537688442211,-42.80068685134214
5.577889447236181,-5.07537688442211,-43.86631650715891
5.678391959798995,-5.07537688442211,-44.94204691800712
5.778894472361809,-5.07537688442211,-46.027878083886776
5.8793969849246235,-5.07537688442211,-47.12381000479786
5.9798994974874375,-5.07537688442211,-48.22984268074039
6.080402010050253,-5.07537688442211,-49.34597611171437
6.180904522613066,-5.07537688442211,-50.472210297719755
6.2814070351758815,-5.07537688442211,-51.60854523875662
6.381909547738694,-5.07537688442211,-52.75498093482487
6.48241206030151,-5.07537688442211,-53.911517385924626
6.582914572864322,-5.07537688442211,-55.07815459205576
6.683417085427138,-5.07537688442211,-56.254892553218376
6.78391959798995,-5.07537688442211,-57.44173126941239
6.884422110552766,-5.07537688442211,-58.638670740637885
6.984924623115578,-5.07537688442211,-59.84571096689477
7.085427135678394,-5.07537688442211,-61.062851948183145
7.185929648241206,-5.07537688442211,-62.29009368450292
7.286432160804022,-5.07537688442211,-63.52743617585416
7.386934673366834,-5.07537688442211,-64.77487942223681
7.48743718592965,-5.07537688442211,-66.03242342365094
7.5879396984924625,-5.07537688442211,-67.30006818009646
7.688442211055278,-5.07537688442211,-68.57781369157347
7.788944723618091,-5.07537688442211,-69.86565995808186
7.8894472361809065,-5.07537688442211,-71.16360697962175
7.989949748743719,-5.07537688442211,-72.47165475619303
8.090452261306535,-5.07537688442211,-73.78980328779579
8.190954773869347,-5.07537688442211,-75.11805257442994
8.291457286432163,-5.07537688442211,-76.45640261609557
8.391959798994975,-5.07537688442211,-77.8048534127926
8.49246231155779,-5.07537688442211,-79.16340496452112
8.592964824120603,-5.07537688442211,-80.53205727128102
8.693467336683419,-5.07537688442211,-81.91081033307242
8.793969849246231,-5.07537688442211,-83.2996641498952
8.894472361809047,-5.07537688442211,-84.69861872174948
8.99497487437186,-5.07537688442211,-86.10767404863513
9.095477386934675,-5.07537688442211,-87.52683013055228
9.195979899497488,-5.07537688442211,-88.95608696750082
9.296482412060303,-5.07537688442211,-90.39544455948084
9.396984924623116,-5.07537688442211,-91.84490290649225
9.497487437185931,-5.07537688442211,-93.30446200853515
9.597989949748744,-5.07537688442211,-94.77412186560946
9.69849246231156,-5.07537688442211,-96.25388247771522
9.798994974874372,-5.07537688442211,-97.74374384485239
9.899497487437188,-5.07537688442211,-99.24370596702106
10.0,-5.07537688442211,-100.7537688442211
-10.0,-4.974874371859296,-0.2512562814070378
-9.899497487437186,-4.974874371859296,0.24873109264917304
-9.798994974874372,-4.974874371859296,0.7386177116739461
-9.698492462311558,-4.974874371859296,1.2184035756672813
-9.597989949748744,-4.974874371859296,1.6880886846291716
-9.49748743718593,-4.974874371859296,2.147673038559631
-9.396984924623116,-4.974874371859296,2.597156637458646
-9.296482412060302,-4.974874371859296,3.0365394813262228
-9.195979899497488,-4.974874371859296,3.465821570162362
-9.095477386934673,-4.974874371859296,3.88500290396707
-8.99497487437186,-4.974874371859296,4.2940834827403265
-8.894472361809045,-4.974874371859296,4.693063306482152
-8.793969849246231,-4.974874371859296,5.08194237519254
-8.693467336683417,-4.974874371859296,5.46072068887149
-8.592964824120603,-4.974874371859296,5.829398247518995
-8.492462311557789,-4.974874371859296,6.187975051135069
-8.391959798994975,-4.974874371859296,6.536451099719699
-8.291457286432161,-4.974874371859296,6.87482639327289
-8.190954773869347,-4.974874371859296,7.203100931794644
-8.090452261306533,-4.974874371859296,7.52127471528496
-7.989949748743719,-4.974874371859296,7.829347743743838
-7.889447236180905,-4.974874371859296,8.127320017171275
-7.788944723618091,-4.974874371859296,8.415191535567278
-7.688442211055277,-4.974874371859296,8.692962298931846
-7.5879396984924625,-4.974874371859296,8.960632307264966
-7.4874371859296485,-4.974874371859296,9.218201560566651
-7.386934673366834,-4.974874371859296,9.465670058836896
-7.28643216080402,-4.974874371859296,9.703037802075702
-7.185929648241206,-4.974874371859296,9.93030479028307
-7.085427135678392,-4.974874371859296,10.147471023459001
-6.984924623115578,-4.974874371859296,10.354536501603494
-6.884422110552764,-4.974874371859296,10.551501224716546
-6.78391959798995,-4.974874371859296,10.73836519279816
-6.683417085427136,-4.974874371859296,10.915128405848336
-6.582914572864322,-4.974874371859296,11.08179086386707
-6.482412060301508,-4.974874371859296,11.23835256685437
-6.381909547738694,-4.974874371859296,11.38481351481023
-6.28140703517588,-4.974874371859296,11.52117370773465
-6.180904522613066,-4.974874371859296,11.647433145627634
-6.080402010050252,-4.974874371859296,11.763591828489176
-5.979899497487437,-4.974874371859296,11.869649756319284
-5.879396984924623,-4.974874371859296,11.96560692911795
-5.7788944723618085,-4.974874371859296,12.051463346885178
-5.6783919597989945,-4.974874371859296,12.127219009620966
-5.57788944723618,-4.974874371859296,12.192873917325317
-5.477386934673366,-4.974874371859296,12.24842806999823
-5.376884422110552,-4.974874371859296,12.293881467639702
-5.276381909547738,-4.974874371859296,12.329234110249738
-5.175879396984924,-4.974874371859296,12.354485997828338
-5.07537688442211,-4.974874371859296,12.369637130375494
-4.974874371859296,-4.974874371859296,12.374687507891213
-4.874371859296482,-4.974874371859296,12.369637130375494
-4.773869346733668,-4.974874371859296,12.354485997828336
-4.673366834170854,-4.974874371859296,12.32923411024974
-4.57286432160804,-4.974874371859296,12.293881467639704
-4.472361809045226,-4.974874371859296,12.24842806999823
-4.371859296482412,-4.974874371859296,12.192873917325318
-4.271356783919598,-4.974874371859296,12.127219009620967
-4.1708542713567835,-4.974874371859296,12.051463346885177
-4.0703517587939695,-4.974874371859296,11.965606929117948
-3.9698492462311554,-4.974874371859296,11.869649756319282
-3.8693467336683414,-4.974874371859296,11.763591828489176
-3.7688442211055273,-4.974874371859296,11.647433145627632
-3.6683417085427132,-4.974874371859296,11.521173707734654
-3.567839195979899,-4.974874371859296,11.384813514810231
-3.467336683417085,-4.974874371859296,11.23835256685437
-3.366834170854271,-4.974874371859296,11.081790863867074
-3.266331658291457,-4.974874371859296,10.915128405848336
-3.165829145728643,-4.974874371859296,10.73836519279816
-3.065326633165829,-4.974874371859296,10.551501224716546
-2.964824120603015,-4.974874371859296,10.354536501603494
-2.8643216080402008,-4.974874371859296,10.147471023459001
-2.7638190954773867,-4.974874371859296,9.93030479028307
-2.6633165829145726,-4.974874371859296,9.703037802075702
-2.5628140703517586,-4.974874371859296,9.465670058836897
-2.4623115577889445,-4.974874371859296,9.218201560566651
-2.3618090452261304,-4.974874371859296,8.960632307264966
-2.2613065326633164,-4.974874371859296,8.692962298931844
-2.1608040201005023,-4.974874371859296,8.415191535567281
-2.0603015075376883,-4.974874371859296,8.127320017171282
-1.9597989949748733,-4.974874371859296,7.829347743743841
-1.8592964824120592,-4.974874371859296,7.521274715284964
-1.7587939698492452,-4.974874371859296,7.203100931794648
-1.6582914572864311,-4.974874371859296,6.874826393272892
-1.557788944723617,-4.974874371859296,6.5364510997197005
-1.457286432160803,-4.974874371859296,6.1879750511350675
-1.356783919597989,-4.974874371859296,5.829398247518998
-1.2562814070351749,-4.974874371859296,5.460720688871489
-1.1557788944723608,-4.974874371859296,5.081942375192542
-1.0552763819095468,-4.974874371859296,4.693063306482155
-0.9547738693467327,-4.974874371859296,4.29408348274033
-0.8542713567839186,-4.974874371859296,3.8850029039670675
-0.7537688442211046,-4.974874371859296,3.4658215701623654
-0.6532663316582905,-4.974874371859296,3.036539481326225
-0.5527638190954764,-4.974874371859296,2.5971566374586454
-0.4522613065326624,-4.974874371859296,2.147673038559628
-0.3517587939698483,-4.974874371859296,1.6880886846291716
-0.25125628140703427,-4.974874371859296,1.2184035756672766
-0.1507537688442202,-4.974874371859296,0.7386177116739432
-0.05025125628140614,-4.974874371859296,0.2487310926491711
0.05025125628140792,-4.974874371859296,-0.2512562814070396
0.15075376884422198,-4.974874371859296,-0.7613444104946889
0.25125628140703604,-4.974874371859296,-1.2815332946137767
0.3517587939698501,-4.974874371859296,-1.8118229337643033
0.45226130653266416,-4.974874371859296,-2.3522133279462687
0.5527638190954782,-4.974874371859296,-2.902704477159672
0.6532663316582923,-4.974874371859296,-3.4632963814045143
0.7537688442211063,-4.974874371859296,-4.033989040680796
0.8542713567839204,-4.974874371859296,-4.614782454988515
0.9547738693467345,-4.974874371859296,-5.205676624327673
1.0552763819095485,-4.974874371859296,-5.80667154869827
1.1557788944723626,-4.974874371859296,-6.417767228100305
1.2562814070351767,-4.974874371859296,-7.038963662533779
1.3567839195979907,-4.974874371859296,-7.670260851998691
1.4572864321608048,-4.974874371859296,-8.311658796495042
1.5577889447236188,-4.974874371859296,-8.963157496022832
1.658291457286433,-4.974874371859296,-9.62475695058206
1.758793969849247,-4.974874371859296,-10.296457160172727
1.859296482412061,-4.974874371859296,-10.978258124794833
1.959798994974875,-4.974874371859296,-11.670159844448378
2.060301507537689,-4.974874371859296,-12.37216231913336
2.160804020100503,-4.974874371859296,-13.084265548849782
2.2613065326633173,-4.974874371859296,-13.806469533597639
2.3618090452261313,-4.974874371859296,-14.538774273376939
2.4623115577889454,-4.974874371859296,-15.281179768187675
2.5628140703517595,-4.974874371859296,-16.03368601802985
2.6633165829145735,-4.974874371859296,-16.796293022903466
2.7638190954773876,-4.974874371859296,-17.56900078280852
2.8643216080402016,-4.974874371859296,-18.35180929774501
2.9648241206030157,-4.974874371859296,-19.14471856771294
3.0653266331658298,-4.974874371859296,-19.94772859271231
3.165829145728644,-4.974874371859296,-20.760839372743114
3.266331658291458,-4.974874371859296,-21.584050907805363
3.366834170854272,-4.974874371859296,-22.417363197899046
3.467336683417086,-4.974874371859296,-23.260776243024168
3.5678391959799,-4.974874371859296,-24.11429004318073
3.668341708542714,-4.974874371859296,-24.97790459836873
3.768844221105528,-4.974874371859296,-25.85161990858817
3.8693467336683423,-4.974874371859296,-26.73543597383905
3.9698492462311563,-4.974874371859296,-27.629352794121367
4.07035175879397,-4.974874371859296,-28.53337036943512
4.170854271356784,-4.974874371859296,-29.44748869978031
4.2713567839195985,-4.974874371859296,-30.371707785156943
4.371859296482413,-4.974874371859296,-31.306027625565015
4.472361809045227,-4.974874371859296,-32.25044822100452
4.572864321608041,-4.974874371859296,-33.20496957147547
4.673366834170855,-4.974874371859296,-34.16959167697786
4.773869346733669,-4.974874371859296,-35.14431453751168
4.874371859296483,-4.974874371859296,-36.129138153076944
4.974874371859297,-4.974874371859296,-37.12406252367364
5.075376884422111,-4.974874371859296,-38.12908764930179
5.175879396984925,-4.974874371859296,-39.14421352996137
5.276381909547739,-4.974874371859296,-40.16944016565239
5.376884422110553,-4.974874371859296,-41.20476755637484
5.477386934673367,-4.974874371859296,-42.250195702128735
5.577889447236181,-4.974874371859296,-43.30572460291407
5.678391959798995,-4.974874371859296,-44.37135425873084
5.778894472361809,-4.974874371859296,-45.447084669579056
5.8793969849246235,-4.974874371859296,-46.5329158354587
5.9798994974874375,-4.974874371859296,-47.628847756369794
6.080402010050253,-4.974874371859296,-48.73488043231234
6.180904522613066,-4.974874371859296,-49.85101386328628
6.2814070351758815,-4.974874371859296,-50.9772480492917
6.381909547738694,-4.974874371859296,-52.113582990328524
6.48241206030151,-4.974874371859296,-53.26001868639683
6.582914572864322,-4.974874371859296,-54.41655513749653
6.683417085427138,-4.974874371859296,-55.58319234362771
6.78391959798995,-4.974874371859296,-56.75993030479029
6.884422110552766,-4.974874371859296,-57.94676902098434
6.984924623115578,-4.974874371859296,-59.1437084922098
7.085427135678394,-4.974874371859296,-60.350748718466726
7.185929648241206,-4.974874371859296,-61.56788969975506
7.286432160804022,-4.974874371859296,-62.79513143607487
7.386934673366834,-4.974874371859296,-64.03247392742608
7.48743718592965,-4.974874371859296,-65.27991717380877
7.5879396984924625,-4.974874371859296,-66.53746117522286
7.688442211055278,-4.974874371859296,-67.80510593166841
7.788944723618091,-4.974874371859296,-69.08285144314537
7.8894472361809065,-4.974874371859296,-70.37069770965383
7.989949748743719,-4.974874371859296,-71.66864473119365
8.090452261306535,-4.974874371859296,-72.97669250776498
8.190954773869347,-4.974874371859296,-74.2948410393677
8.291457286432163,-4.974874371859296,-75.62309032600189
8.391959798994975,-4.974874371859296,-76.96144036766748
8.49246231155779,-4.974874371859296,-78.30989116436456
8.592964824120603,-4.974874371859296,-79.66844271609303
8.693467336683419,-4.974874371859296,-81.03709502285298
8.793969849246231,-4.974874371859296,-82.41584808464432
8.894472361809047,-4.974874371859296,-83.80470190146715
8.99497487437186,-4.974874371859296,-85.20365647332139
9.095477386934675,-4.974874371859296,-86.61271180020708
9.195979899497488,-4.974874371859296,-88.03186788212419
9.296482412060303,-4.974874371859296,-89.46112471907277
9.396984924623116,-4.974874371859296,-90.90048231105274
9.497487437185931,-4.974874371859296,-92.34994065806421
9.597989949748744,-4.974874371859296,-93.80949976010706
9.69849246231156,-4.974874371859296,-95.2791596171814
9.798994974874372,-4.974874371859296,-96.75892022928713
9.899497487437188,-4.974874371859296,-98.24878159642435
10.0,-4.974874371859296,-99.74874371859296
-10.0,-4.874371859296482,-1.256281407035182
-9.899497487437186,-4.874371859296482,-0.7461932779475333
-9.798994974874372,-4.874371859296482,-0.24620590389131536
-9.698492462311558,-4.874371859296482,0.24368071513345768
-9.597989949748744,-4.874371859296482,0.7234665791267858
-9.49748743718593,-4.874371859296482,1.1931516880886832
-9.396984924623116,-4.874371859296482,1.6527360420191357
-9.296482412060302,-4.874371859296482,2.1022196409181504
-9.195979899497488,-4.874371859296482,2.5416024847857273
-9.095477386934673,-4.874371859296482,2.9708845736218805
-8.99497487437186,-4.874371859296482,3.3900659074265747
-8.894472361809045,-4.874371859296482,3.799146486199838
-8.793969849246231,-4.874371859296482,4.198126309941664
-8.693467336683417,-4.874371859296482,4.5870053786520515
-8.592964824120603,-4.874371859296482,4.965783692330994
-8.492462311557789,-4.874371859296482,5.3344612509785065
-8.391959798994975,-4.874371859296482,5.693038054594581
-8.291457286432161,-4.874371859296482,6.04151410317921
-8.190954773869347,-4.874371859296482,6.379889396732402
-8.090452261306533,-4.874371859296482,6.708163935254156
-7.989949748743719,-4.874371859296482,7.026337718744472
-7.889447236180905,-4.874371859296482,7.334410747203346
-7.788944723618091,-4.874371859296482,7.632383020630787
-7.688442211055277,-4.874371859296482,7.920254539026793
-7.5879396984924625,-4.874371859296482,8.19802530239135
-7.4874371859296485,-4.874371859296482,8.465695310724474
-7.386934673366834,-4.874371859296482,8.723264564026156
-7.28643216080402,-4.874371859296482,8.9707330622964
-7.185929648241206,-4.874371859296482,9.208100805535206
-7.085427135678392,-4.874371859296482,9.435367793742575
-6.984924623115578,-4.874371859296482,9.652534026918513
-6.884422110552764,-4.874371859296482,9.859599505063002
-6.78391959798995,-4.874371859296482,10.056564228176054
-6.683417085427136,-4.874371859296482,10.243428196257668
-6.582914572864322,-4.874371859296482,10.42019140930784
-6.482412060301508,-4.874371859296482,10.586853867326582
-6.381909547738694,-4.874371859296482,10.743415570313879
-6.28140703517588,-4.874371859296482,10.889876518269737
-6.180904522613066,-4.874371859296482,11.026236711194159
-6.080402010050252,-4.874371859296482,11.152496149087142
-5.979899497487437,-4.874371859296482,11.268654831948687
-5.879396984924623,-4.874371859296482,11.374712759778792
-5.7788944723618085,-4.874371859296482,11.470669932577458
-5.6783919597989945,-4.874371859296482,11.556526350344686
-5.57788944723618,-4.874371859296482,11.632282013080475
-5.477386934673366,-4.874371859296482,11.697936920784826
-5.376884422110552,-4.874371859296482,11.75349107345774
-5.276381909547738,-4.874371859296482,11.798944471099214
-5.175879396984924,-4.874371859296482,11.834297113709248
-5.07537688442211,-4.874371859296482,11.859549001287842
-4.974874371859296,-4.874371859296482,11.874700133835002
-4.874371859296482,-4.874371859296482,11.879750511350721
-4.773869346733668,-4.874371859296482,11.874700133835
-4.673366834170854,-4.874371859296482,11.859549001287846
-4.57286432160804,-4.874371859296482,11.834297113709248
-4.472361809045226,-4.874371859296482,11.798944471099212
-4.371859296482412,-4.874371859296482,11.753491073457738
-4.271356783919598,-4.874371859296482,11.697936920784828
-4.1708542713567835,-4.874371859296482,11.632282013080475
-4.0703517587939695,-4.874371859296482,11.556526350344685
-3.9698492462311554,-4.874371859296482,11.47066993257746
-3.8693467336683414,-4.874371859296482,11.374712759778792
-3.7688442211055273,-4.874371859296482,11.268654831948686
-3.6683417085427132,-4.874371859296482,11.152496149087142
-3.567839195979899,-4.874371859296482,11.02623671119416
-3.467336683417085,-4.874371859296482,10.889876518269737
-3.366834170854271,-4.874371859296482,10.743415570313879
-3.266331658291457,-4.874371859296482,10.58685386732658
-3.165829145728643,-4.874371859296482,10.420191409307844
-3.065326633165829,-4.874371859296482,10.243428196257668
-2.964824120603015,-4.874371859296482,10.056564228176054
-2.8643216080402008,-4.874371859296482,9.859599505063002
-2.7638190954773867,-4.874371859296482,9.65253402691851
-2.6633165829145726,-4.874371859296482,9.435367793742582
-2.5628140703517586,-4.874371859296482,9.208100805535212
-2.4623115577889445,-4.874371859296482,8.970733062296405
-2.3618090452261304,-4.874371859296482,8.72326456402616
-2.2613065326633164,-4.874371859296482,8.465695310724476
-2.1608040201005023,-4.874371859296482,8.198025302391354
-2.0603015075376883,-4.874371859296482,7.920254539026791
-1.9597989949748733,-4.874371859296482,7.632383020630788
-1.8592964824120592,-4.874371859296482,7.33441074720335
-1.7587939698492452,-4.874371859296482,7.026337718744472
-1.6582914572864311,-4.874371859296482,6.708163935254156
-1.557788944723617,-4.874371859296482,6.379889396732402
-1.457286432160803,-4.874371859296482,6.041514103179209
-1.356783919597989,-4.874371859296482,5.693038054594577
-1.2562814070351749,-4.874371859296482,5.3344612509785065
-1.1557788944723608,-4.874371859296482,4.965783692330998
-1.0552763819095468,-4.874371859296482,4.58700537865205
-0.9547738693467327,-4.874371859296482,4.198126309941664
-0.8542713567839186,-4.874371859296482,3.799146486199839
-0.7537688442211046,-4.874371859296482,3.390065907426576
-0.6532663316582905,-4.874371859296482,2.970884573621874
-0.5527638190954764,-4.874371859296482,2.5416024847857335
-0.4522613065326624,-4.874371859296482,2.1022196409181544
-0.3517587939698483,-4.874371859296482,1.6527360420191366
-0.25125628140703427,-4.874371859296482,1.1931516880886803
-0.1507537688442202,-4.874371859296482,0.7234665791267854
-0.05025125628140614,-4.874371859296482,0.2436807151334519
0.05025125628140792,-4.874371859296482,-0.24620590389132022
0.15075376884422198,-4.874371859296482,-0.7461932779475309
0.25125628140703604,-4.874371859296482,-1.2562814070351802
0.3517587939698501,-4.874371859296482,-1.776470291154268
0.45226130653266416,-4.874371859296482,-2.3067599303047945
0.5527638190954782,-4.874371859296482,-2.8471503244867598
0.6532663316582923,-4.874371859296482,-3.3976414737001637
0.7537688442211063,-4.874371859296482,-3.9582333779450054
0.8542713567839204,-4.874371859296482,-4.528926037221287
0.9547738693467345,-4.874371859296482,-5.109719451529006
1.0552763819095485,-4.874371859296482,-5.700613620868165
1.1557788944723626,-4.874371859296482,-6.301608545238762
1.2562814070351767,-4.874371859296482,-6.9127042246407955
1.3567839195979907,-4.874371859296482,-7.53390065907427
1.4572864321608048,-4.874371859296482,-8.165197848539183
1.5577889447236188,-4.874371859296482,-8.806595793035534
1.658291457286433,-4.874371859296482,-9.458094492563323
1.758793969849247,-4.874371859296482,-10.11969394712255
1.859296482412061,-4.874371859296482,-10.791394156713219
1.959798994974875,-4.874371859296482,-11.473195121335323
2.060301507537689,-4.874371859296482,-12.165096840988868
2.160804020100503,-4.874371859296482,-12.867099315673851
2.2613065326633173,-4.874371859296482,-13.57920254539027
2.3618090452261313,-4.874371859296482,-14.301406530138133
2.4623115577889454,-4.874371859296482,-15.03371126991743
2.5628140703517595,-4.874371859296482,-15.776116764728169
2.6633165829145735,-4.874371859296482,-16.528623014570343
2.7638190954773876,-4.874371859296482,-17.291230019443958
2.8643216080402016,-4.874371859296482,-18.06393777934901
2.9648241206030157,-4.874371859296482,-18.846746294285502
3.0653266331658298,-4.874371859296482,-19.63965556425343
3.165829145728644,-4.874371859296482,-20.442665589252798
3.266331658291458,-4.874371859296482,-21.25577636928361
3.366834170854272,-4.874371859296482,-22.078987904345855
3.467336683417086,-4.874371859296482,-22.91230019443954
3.5678391959799,-4.874371859296482,-23.75571323956466
3.668341708542714,-4.874371859296482,-24.609227039721222
3.768844221105528,-4.874371859296482,-25.47284159490922
3.8693467336683423,-4.874371859296482,-26.34655690512866
3.9698492462311563,-4.874371859296482,-27.23037297037954
4.07035175879397,-4.874371859296482,-28.124289790661855
4.170854271356784,-4.874371859296482,-29.028307365975607
4.2713567839195985,-4.874371859296482,-29.942425696320804
4.371859296482413,-4.874371859296482,-30.86664478169744
4.472361809045227,-4.874371859296482,-31.800964622105504
4.572864321608041,-4.874371859296482,-32.745385217545014
4.673366834170855,-4.874371859296482,-33.69990656801596
4.773869346733669,-4.874371859296482,-34.66452867351835
4.874371859296483,-4.874371859296482,-35.63925153405217
4.974874371859297,-4.874371859296482,-36.62407514961744
5.075376884422111,-4.874371859296482,-37.61899952021414
5.175879396984925,-4.874371859296482,-38.624024645842276
5.276381909547739,-4.874371859296482,-39.63915052650186
5.376884422110553,-4.874371859296482,-40.66437716219288
5.477386934673367,-4.874371859296482,-41.69970455291533
5.577889447236181,-4.874371859296482,-42.745132698669224
5.678391959798995,-4.874371859296482,-43.80066159945456
5.778894472361809,-4.874371859296482,-44.866291255271335
5.8793969849246235,-4.874371859296482,-45.942021666119544
5.9798994974874375,-4.874371859296482,-47.0278528319992
6.080402010050253,-4.874371859296482,-48.123784752910296
6.180904522613066,-4.874371859296482,-49.229817428852805
6.2814070351758815,-4.874371859296482,-50.34595085982679
6.381909547738694,-4.874371859296482,-51.47218504583218
6.48241206030151,-4.874371859296482,-52.60851998686904
6.582914572864322,-4.874371859296482,-53.7549556829373
6.683417085427138,-4.874371859296482,-54.91149213403704
