i,j,x,p,F
2,3,-9.698492462311558,-9.798994974874372,48.00510088129088
2,4,-9.597989949748744,-9.798994974874372,47.98994974874372
2,5,-9.49748743718593,-9.798994974874372,47.96469786116513
2,6,-9.396984924623116,-9.798994974874372,47.92934521855509
2,7,-9.296482412060302,-9.798994974874372,47.88389182091362
2,8,-9.195979899497488,-9.798994974874372,47.82833766824069
2,9,-9.095477386934673,-9.798994974874372,47.76268276053635
2,10,-8.99497487437186,-9.798994974874372,47.686927097800556
2,11,-8.894472361809045,-9.798994974874372,47.60107068003333
2,12,-8.793969849246231,-9.798994974874372,47.50511350723467
2,13,-8.693467336683417,-9.798994974874372,47.39905557940457
2,14,-8.592964824120603,-9.798994974874372,47.28289689654302
2,15,-8.492462311557789,-9.798994974874372,47.15663745865003
2,16,-8.391959798994975,-9.798994974874372,47.02027726572561
2,17,-8.291457286432161,-9.798994974874372,46.87381631776975
2,18,-8.190954773869347,-9.798994974874372,46.717254614782455
2,19,-8.090452261306533,-9.798994974874372,46.55059215676372
2,20,-7.989949748743719,-9.798994974874372,46.37382894371355
2,21,-7.889447236180905,-9.798994974874372,46.18696497563194
2,22,-7.788944723618091,-9.798994974874372,45.99000025251887
2,23,-7.688442211055277,-9.798994974874372,45.78293477437438
2,24,-7.5879396984924625,-9.798994974874372,45.56576854119845
2,25,-7.4874371859296485,-9.798994974874372,45.33850155299109
2,26,-7.386934673366834,-9.798994974874372,45.101133809752284
2,27,-7.28643216080402,-9.798994974874372,44.85366531148203
2,28,-7.185929648241206,-9.798994974874372,44.59609605818035
2,29,-7.085427135678392,-9.798994974874372,44.328426049847224
2,30,-6.984924623115578,-9.798994974874372,44.050655286482666
2,31,-6.884422110552764,-9.798994974874372,43.76278376808666
2,32,-6.78391959798995,-9.798994974874372,43.46481149465923
2,33,-6.683417085427136,-9.798994974874372,43.15673846620035
2,34,-6.582914572864322,-9.798994974874372,42.838564682710036
2,35,-6.482412060301508,-9.798994974874372,42.510290144188275
2,36,-6.381909547738694,-9.798994974874372,42.17191485063509
2,37,-6.28140703517588,-9.798994974874372,41.82343880205046
2,38,-6.180904522613066,-9.798994974874372,41.46486199843439
2,39,-6.080402010050252,-9.798994974874372,41.096184439786875
2,40,-5.979899497487437,-9.798994974874372,40.71740612610793
2,41,-5.879396984924623,-9.798994974874372,40.32852705739754
2,42,-5.7788944723618085,-9.798994974874372,39.92954723365571
2,43,-5.6783919597989945,-9.798994974874372,39.520466654882455
2,44,-5.57788944723618,-9.798994974874372,39.10128532107775
2,45,-5.477386934673366,-9.798994974874372,38.67200323224161
2,46,-5.376884422110552,-9.798994974874372,38.23262038837403
2,47,-5.276381909547738,-9.798994974874372,37.783136789475016
2,48,-5.175879396984924,-9.798994974874372,37.323552435544556
2,49,-5.07537688442211,-9.798994974874372,36.85386732658266
2,50,-4.974874371859296,-9.798994974874372,36.37408146258933
2,51,-4.874371859296482,-9.798994974874372,35.88419484356456
2,52,-4.773869346733668,-9.798994974874372,35.38420746950834
2,53,-4.673366834170854,-9.798994974874372,34.87411934042069
2,54,-4.57286432160804,-9.798994974874372,34.35393045630161
2,55,-4.472361809045226,-9.798994974874372,33.82364081715107
2,56,-4.371859296482412,-9.798994974874372,33.28325042296912
2,57,-4.271356783919598,-9.798994974874372,32.73275927375571
2,58,-4.1708542713567835,-9.798994974874372,32.17216736951087
2,59,-4.0703517587939695,-9.798994974874372,31.601474710234584
2,60,-3.9698492462311554,-9.798994974874372,31.02068129592687
2,61,-3.8693467336683414,-9.798994974874372,30.429787126587712
2,62,-3.7688442211055273,-9.798994974874372,29.82879220221711
2,63,-3.6683417085427132,-9.798994974874372,29.21769652281508
2,64,-3.567839195979899,-9.798994974874372,28.596500088381603
2,65,-3.467336683417085,-9.798994974874372,27.965202898916694
2,66,-3.366834170854271,-9.798994974874372,27.32380495442034
2,67,-3.266331658291457,-9.798994974874372,26.67230625489255
2,68,-3.165829145728643,-9.798994974874372,26.010706800333324
2,69,-3.065326633165829,-9.798994974874372,25.339006590742656
2,70,-2.964824120603015,-9.798994974874372,24.65720562612055
2,71,-2.8643216080402008,-9.798994974874372,23.965303906467007
2,72,-2.7638190954773867,-9.798994974874372,23.263301431782022
2,73,-2.6633165829145726,-9.798994974874372,22.551198202065603
2,74,-2.5628140703517586,-9.798994974874372,21.828994217317742
2,75,-2.4623115577889445,-9.798994974874372,21.096689477538447
2,76,-2.3618090452261304,-9.798994974874372,20.354283982727708
2,77,-2.2613065326633164,-9.798994974874372,19.601777732885534
